day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
29,1013.7,24.9,21.3,20.5,19.2,89.0,88.0,0.6,70.0,32.4,1
30,1021.3,25.5,20.6,19.1,12.3,70.0,38.0,9.6,20.0,11.3,0
31,1015.0,24.8,22.4,20.8,17.8,79.0,80.0,3.6,70.0,33.5,1
32,1013.0,24.9,22.2,20.3,19.9,81.0,88.0,2.2,20.0,25.9,0
33,1013.1,24.6,21.3,19.1,20.6,90.0,81.0,2.1,40.0,23.3,1
34,1014.7,24.3,22.2,20.7,16.9,79.0,85.0,2.4,20.0,25.0,1
35,1023.6,23.8,20.7,19.2,15.0,71.0,53.0,10.0,70.0,43.1,1
36,1014.5,19.7,17.8,16.9,16.8,95.0,95.0,0.0,30.0,22.3,1
37,1017.7,17.1,16.1,15.6,15.5,95.0,93.0,0.0,40.0,14.5,1
38,1020.6,25.1,21.8,19.2,16.4,71.0,88.0,0.6,20.0,40.0,1
39,1016.7,18.5,16.5,15.6,14.8,95.0,95.0,0.0,60.0,40.4,1
40,1015.8,20.4,18.4,17.2,15.0,74.0,90.0,0.0,70.0,33.5,1
41,1018.2,25.3,22.4,20.3,19.8,83.0,81.0,1.8,70.0,9.2,0
42,1017.0,24.8,22.3,20.3,17.3,82.0,49.0,6.5,60.0,20.5,1
43,1026.9,18.1,17.4,16.6,12.6,79.0,72.0,6.5,40.0,19.0,0
44,1020.5,15.2,14.6,14.6,12.5,90.0,80.0,0.0,50.0,39.5,1
45,1017.0,16.7,15.5,14.7,14.6,82.0,94.0,0.0,70.0,41.4,1
46,1015.0,20.3,18.1,17.1,15.5,91.0,87.0,0.7,40.0,14.0,1
47,1013.0,15.8,15.3,14.7,11.0,79.0,93.0,0.0,70.0,39.5,1
48,1014.6,20.3,18.4,15.7,16.4,94.0,91.0,0.3,20.0,10.2,1
49,1013.7,22.3,20.1,18.8,19.2,91.0,80.0,0.0,40.0,12.4,1
50,1020.4,15.8,12.5,11.8,11.1,75.0,88.0,0.0,20.0,21.9,1
51,1013.4,21.0,19.0,17.1,18.7,95.0,100.0,0.0,50.0,28.6,1
52,1018.2,22.6,18.2,17.7,16.0,96.0,99.0,0.0,60.0,22.5,1
53,1017.8,15.5,13.6,11.4,11.1,96.0,100.0,0.0,20.0,34.2,1
54,1020.9,17.3,15.4,13.4,9.6,93.0,95.0,0.0,20.0,18.8,1
55,1017.7,23.0,20.8,18.2,15.0,77.0,53.0,10.2,70.0,39.5,0
56,1015.6,19.1,17.5,16.8,16.6,97.0,95.0,0.0,40.0,23.2,1
57,1018.9,16.3,15.3,14.2,13.3,92.0,95.0,0.0,70.0,34.8,1
58,1012.2,24.8,21.6,19.6,19.1,87.0,88.0,0.6,50.0,16.4,1
59,1012.0,25.2,21.3,20.2,19.9,79.0,88.0,2.0,80.0,26.8,1
60,1018.4,25.3,21.2,19.9,18.2,83.0,85.0,3.2,40.0,13.8,1
61,1012.2,20.4,17.8,16.9,16.1,90.0,90.0,2.1,60.0,39.7,1
62,1014.9,20.8,18.1,16.9,15.8,78.0,88.0,0.0,20.0,39.3,1
63,1015.5,17.4,16.6,15.4,15.7,98.0,99.0,0.0,60.0,36.0,1
64,1018.4,17.2,16.3,15.3,15.3,95.0,100.0,0.2,30.0,41.3,1
65,1020.4,16.2,15.9,14.5,9.5,72.0,44.0,10.7,20.0,35.3,0
66,1018.4,19.2,17.3,16.4,11.8,62.0,46.0,10.9,40.0,20.5,0
67,1020.4,23.1,18.3,17.4,16.8,64.0,29.0,6.7,20.0,29.2,0
68,1016.8,23.1,18.4,17.2,20.5,68.0,19.0,10.2,40.0,24.8,0
69,1022.7,17.3,15.7,12.3,11.8,78.0,40.0,9.1,20.0,38.3,0
70,1016.5,17.1,16.3,15.3,13.7,79.0,89.0,0.0,20.0,28.8,1
71,1013.0,21.6,20.9,19.0,18.9,92.0,87.0,2.5,30.0,22.8,1
72,1017.9,16.7,15.6,14.0,11.0,92.0,93.0,0.0,40.0,20.4,0
73,1016.2,25.4,22.4,21.0,20.6,92.0,88.0,0.4,40.0,17.2,1
74,1015.9,23.3,21.1,20.5,17.3,96.0,88.0,0.1,80.0,7.9,1
75,1013.9,24.9,22.3,20.6,21.4,86.0,88.0,0.2,80.0,19.7,1
76,1013.1,25.2,23.1,20.7,20.7,86.0,83.0,5.6,30.0,30.0,1
77,1013.2,24.9,23.3,21.1,22.3,95.0,81.0,0.0,50.0,28.7,1
78,1015.4,26.5,23.2,21.0,21.9,80.0,80.0,0.5,20.0,14.6,1
79,1015.4,25.9,24.5,23.8,12.5,79.0,38.0,10.4,60.0,9.8,0
80,1011.6,25.5,23.8,22.5,21.5,87.0,88.0,1.6,70.0,35.1,1
81,1015.2,25.3,24.8,23.1,23.2,92.0,85.0,0.3,190.0,20.5,1
82,1011.1,24.9,22.4,20.2,19.9,78.0,85.0,1.1,60.0,5.7,1
83,1016.5,26.4,23.3,20.6,22.1,80.0,78.0,1.6,200.0,11.9,1
84,1011.6,26.0,24.3,23.1,22.6,93.0,86.0,0.1,70.0,18.1,1
85,1012.5,26.6,24.7,23.5,18.8,76.0,81.0,0.3,60.0,15.3,1
86,1020.3,27.5,24.4,24.4,20.4,76.0,77.0,1.5,50.0,13.0,1
87,1012.9,25.9,25.9,24.4,23.3,91.0,88.0,1.5,90.0,31.8,1
88,1012.5,27.9,25.5,22.4,23.8,92.0,89.0,0.7,170.0,11.7,1
89,1013.5,27.6,25.8,23.6,23.5,86.0,84.0,0.6,70.0,15.7,1
90,1008.5,27.6,25.4,24.0,24.2,94.0,85.0,1.5,40.0,14.2,1
91,1012.3,27.3,25.1,23.4,22.6,89.0,83.0,6.0,90.0,32.2,1
92,1012.5,23.4,22.8,20.4,19.3,91.0,88.0,0.1,70.0,33.4,1
93,1009.8,27.7,25.4,24.1,24.2,89.0,84.0,1.0,190.0,12.6,1
94,1016.6,26.5,25.3,24.1,24.2,94.0,88.0,1.0,40.0,14.5,1
95,1008.1,28.4,26.0,24.0,22.1,88.0,84.0,3.5,210.0,13.3,1
96,1011.2,27.4,25.8,24.8,22.3,87.0,89.0,0.6,70.0,25.1,1
97,1007.9,28.4,26.5,25.5,23.8,87.0,84.0,1.2,70.0,34.0,1
98,1012.5,27.2,25.6,24.8,21.6,85.0,78.0,0.0,70.0,16.7,1
99,1008.3,29.0,26.6,24.8,22.3,89.0,88.0,3.2,80.0,12.7,1
100,1013.0,28.2,25.5,24.0,22.3,80.0,84.0,2.3,80.0,8.9,1
101,1013.1,29.1,26.2,24.7,23.8,87.0,83.0,3.3,80.0,15.4,1
102,1006.9,27.5,25.0,24.9,22.1,89.0,88.0,0.5,240.0,10.2,0
103,1011.4,29.2,26.9,25.5,23.2,89.0,83.0,3.6,50.0,11.3,0
104,1010.5,27.8,25.8,24.7,20.4,87.0,88.0,0.6,80.0,14.6,1
105,1014.0,26.3,25.0,24.7,24.7,88.0,89.0,0.2,80.0,9.9,1
106,1011.6,30.1,26.8,22.8,23.2,87.0,82.0,2.2,100.0,16.5,1
107,1010.5,29.8,24.9,23.2,22.9,81.0,82.0,2.4,70.0,18.6,1
108,1012.3,27.6,25.4,24.8,24.2,85.0,82.0,1.3,200.0,10.2,1
109,1012.0,28.6,26.5,25.5,23.1,88.0,84.0,1.1,80.0,13.0,1
110,1009.4,30.6,28.3,26.5,24.6,83.0,88.0,5.3,220.0,8.9,1
111,1012.2,26.9,25.4,25.3,22.2,89.0,80.0,2.8,40.0,15.1,1
112,1008.1,28.8,25.7,24.8,23.1,89.0,88.0,1.6,240.0,15.8,1
113,1013.3,30.6,27.0,25.8,23.7,83.0,81.0,1.2,50.0,11.1,0
114,1010.3,26.2,23.1,21.1,21.9,90.0,77.0,2.2,40.0,14.5,1
115,1011.4,25.2,23.1,21.0,20.9,79.0,79.0,3.1,40.0,26.5,0
116,1010.3,27.5,25.9,23.7,21.6,82.0,88.0,6.6,20.0,18.8,1
117,1008.7,31.0,27.8,26.1,24.4,76.0,82.0,2.7,20.0,12.9,1
118,1010.3,26.5,25.9,24.3,22.4,84.0,80.0,3.5,80.0,21.6,1
119,1009.9,27.7,25.3,24.4,22.5,89.0,84.0,1.0,220.0,25.0,1
120,1008.0,27.9,27.8,26.4,25.0,89.0,88.0,1.0,130.0,18.4,1
121,1006.9,30.4,27.9,24.5,23.7,81.0,83.0,3.3,20.0,15.3,1
122,1011.4,29.2,27.1,24.4,23.0,82.0,85.0,6.0,110.0,37.5,1
123,1011.5,29.1,26.8,24.5,23.4,83.0,85.0,1.6,50.0,8.6,1
124,1007.8,28.8,26.7,25.4,24.4,87.0,84.0,1.6,50.0,7.9,1
125,1008.1,30.4,27.8,25.9,24.4,89.0,88.0,1.6,220.0,30.3,1
126,1010.1,29.2,26.6,24.1,22.1,89.0,87.0,2.6,220.0,23.7,1
127,1008.1,28.0,26.8,25.9,25.5,85.0,84.0,0.7,70.0,14.8,1
128,1006.9,28.7,26.6,25.4,25.4,87.0,88.0,0.3,80.0,20.7,1
129,1008.4,28.4,27.0,25.5,25.4,89.0,88.0,0.4,190.0,12.1,1
130,1012.5,31.3,28.0,26.4,25.5,82.0,80.0,4.1,70.0,29.0,1
131,1008.3,31.2,29.7,28.4,26.1,84.0,89.0,1.6,130.0,16.7,1
132,1008.7,32.8,30.1,28.0,26.0,79.0,78.0,9.2,220.0,16.4,1
133,1009.1,33.0,30.0,27.1,26.2,77.0,70.0,6.1,80.0,21.3,1
134,1008.5,30.9,27.0,24.7,25.8,84.0,85.0,3.1,220.0,9.8,1
135,1009.4,33.3,30.2,27.0,24.3,82.0,83.0,2.2,220.0,24.4,1
136,1006.8,33.1,30.3,28.0,25.0,80.0,77.0,7.6,220.0,20.7,1
137,1008.4,31.2,29.1,26.7,25.4,81.0,78.0,3.2,220.0,15.3,1
138,1009.3,31.4,29.6,28.0,25.6,86.0,82.0,1.0,220.0,21.6,1
139,1008.4,29.6,27.5,25.4,25.4,87.0,82.0,2.3,50.0,15.5,1
140,1008.7,33.4,30.1,28.4,25.4,67.0,77.0,9.4,220.0,30.2,1
141,1006.3,33.2,29.9,28.0,26.0,74.0,86.0,3.5,220.0,40.0,1
142,1007.5,28.5,26.5,24.0,23.4,61.0,87.0,1.6,20.0,19.4,0
143,1008.6,32.8,30.0,28.1,25.8,79.0,86.0,2.1,240.0,20.0,1
144,1006.1,32.6,30.0,27.6,25.4,74.0,48.0,10.9,80.0,7.4,0
145,1004.9,29.1,27.1,25.0,26.4,92.0,96.0,0.6,250.0,14.5,1
146,1005.9,27.8,26.7,25.3,25.2,93.0,88.0,0.3,250.3,21.2,1
147,1009.1,28.2,26.3,25.6,23.0,80.0,83.0,1.4,230.0,5.9,1
148,1008.8,30.7,27.4,23.3,24.2,67.0,80.0,8.6,110.0,17.2,1
149,1008.1,32.4,28.3,26.8,24.8,74.0,62.0,7.7,240.0,23.9,0
150,1008.5,31.8,29.6,26.9,25.7,79.0,69.0,6.7,240.0,13.0,0
151,1008.5,33.2,30.8,27.4,24.1,71.0,48.0,10.0,230.0,23.4,0
152,1008.4,33.1,30.6,28.4,24.7,72.0,34.0,11.1,170.0,12.6,0
153,1007.8,33.2,30.7,28.0,25.8,79.0,48.0,10.0,220.0,10.0,0
154,1009.3,33.8,30.3,29.3,26.3,78.0,78.0,7.4,200.0,9.8,0
155,1008.4,35.1,30.6,28.1,25.9,78.0,25.0,11.1,110.0,13.4,0
156,1010.3,33.1,30.1,27.3,25.4,74.0,46.0,10.4,180.0,25.1,1
157,1008.1,32.9,30.4,27.4,25.6,82.0,62.0,5.5,80.0,19.0,1
158,1005.3,30.0,28.4,26.1,25.7,79.0,88.0,3.0,40.0,7.3,1
159,1008.1,33.9,30.6,27.4,24.7,74.0,61.0,6.0,130.0,10.2,1
160,1008.5,32.4,30.0,28.7,25.0,72.0,49.0,10.1,230.0,9.1,0
161,1008.1,33.0,30.7,28.4,25.9,81.0,70.0,7.0,230.0,13.3,1
162,1005.5,31.4,28.3,26.3,25.0,89.0,83.0,0.4,80.0,15.1,1
163,1005.1,33.0,30.0,28.4,24.7,78.0,77.0,7.4,230.0,21.9,1
164,1008.4,32.3,29.2,28.1,25.0,75.0,41.0,8.0,230.0,28.4,0
165,1008.1,33.3,30.1,28.1,25.8,78.0,72.0,7.7,190.0,12.4,0
166,1007.9,32.8,29.0,27.5,25.6,80.0,77.0,6.5,230.0,15.8,0
167,1007.1,31.9,28.9,26.3,24.7,81.0,84.0,1.3,130.0,26.0,1
168,1008.8,31.1,28.6,27.7,25.9,81.0,81.0,2.2,200.0,32.4,1
169,1002.5,33.7,30.1,29.1,26.7,82.0,69.0,6.0,220.0,22.9,1
170,1000.2,32.5,30.1,28.0,25.5,78.0,79.0,6.6,200.0,12.8,0
171,1009.8,31.7,28.9,25.6,25.0,85.0,82.0,3.6,220.0,22.3,1
172,1002.2,30.4,28.4,27.7,25.3,82.0,60.0,1.1,60.0,25.0,1
173,1005.7,30.9,28.1,25.4,26.0,87.0,84.0,2.1,210.0,11.0,1
174,1008.3,32.4,28.8,26.0,25.1,77.0,60.0,8.4,230.0,26.0,0
175,1009.2,29.5,27.4,27.4,25.9,79.0,60.0,5.1,110.0,11.3,0
176,1006.0,29.2,27.7,26.3,25.8,83.0,86.0,0.3,240.0,23.5,1
177,1009.6,31.2,28.9,26.3,25.4,87.0,85.0,2.4,200.0,22.3,1
178,1008.7,31.3,29.7,28.1,26.0,92.0,84.0,0.4,220.0,24.5,1
179,1008.9,29.1,27.5,25.3,25.4,81.0,86.0,1.1,220.0,15.7,1
180,1007.9,32.2,29.7,28.0,26.0,75.0,69.0,6.5,200.0,16.4,1
181,1008.3,33.0,30.1,27.0,25.4,81.0,48.0,8.8,240.0,16.0,0
182,1008.7,32.5,30.0,28.1,26.2,78.0,57.0,9.1,220.0,14.8,0
183,1008.4,32.0,30.0,28.2,26.4,77.0,78.0,6.5,230.0,28.0,1
184,1008.1,31.0,28.1,26.8,25.1,81.0,84.0,2.1,190.0,15.9,1
185,1008.3,31.4,28.3,26.5,24.8,77.0,84.0,3.3,140.0,21.9,1
186,1006.5,35.1,31.0,26.9,25.0,74.0,58.0,10.6,180.0,8.9,0
187,1006.1,32.5,30.2,28.6,25.3,77.0,79.0,6.4,220.0,10.3,1
188,1008.4,32.0,30.3,28.3,26.2,79.0,54.0,6.3,240.0,10.9,1
189,1008.8,32.3,29.3,27.0,24.8,81.0,56.0,9.1,170.0,9.5,0
190,1005.6,32.3,29.1,26.9,25.8,74.0,72.0,11.8,200.0,11.2,0
191,1006.2,33.8,30.3,28.3,26.4,81.0,87.0,5.7,230.0,21.8,0
192,1010.0,33.3,30.4,27.6,25.9,82.0,83.0,2.6,50.0,10.2,1
193,1008.3,33.0,30.6,29.0,26.0,79.0,72.0,8.3,220.0,13.9,1
194,1006.6,33.7,29.1,27.5,25.3,79.0,78.0,5.3,20.0,23.7,1
195,1009.7,32.8,30.2,28.9,25.4,78.0,43.0,8.1,240.0,10.2,0
196,1008.1,33.9,30.1,27.0,24.8,76.0,49.0,8.8,10.0,10.0,1
197,1007.5,32.9,29.7,27.9,24.4,78.0,38.0,11.8,210.0,17.3,1
198,1005.8,33.4,30.2,28.1,24.3,80.0,78.0,4.3,220.0,20.8,1
199,1008.4,32.9,30.2,28.6,25.3,79.0,57.0,10.6,230.0,19.6,1
200,999.0,35.1,31.0,26.8,26.1,77.0,57.0,9.1,20.0,20.9,0
201,1009.5,32.3,29.2,27.8,24.6,84.0,72.0,6.2,100.0,12.0,0
202,1010.7,31.9,28.9,26.7,25.7,84.0,81.0,3.2,60.0,6.6,1
203,1005.5,31.1,28.7,26.9,24.5,82.0,84.0,1.6,220.0,12.1,1
204,1008.1,31.2,28.6,25.3,25.4,76.0,46.0,11.7,220.0,12.6,0
205,1009.9,31.9,28.8,27.4,26.1,84.0,88.0,2.7,80.0,17.2,1
206,1011.1,30.9,27.5,25.4,25.4,89.0,82.0,1.2,110.0,16.3,1
207,1009.1,30.2,27.9,26.3,25.3,87.0,84.0,2.1,230.0,14.0,1
208,1006.7,31.7,28.2,27.0,25.0,88.0,80.0,2.5,230.0,14.3,1
209,1008.9,30.6,27.2,25.5,26.6,87.0,88.0,0.2,220.0,12.5,1
210,1006.9,32.1,29.4,27.2,24.7,84.0,86.0,1.4,220.0,12.4,1
211,1008.8,33.0,30.3,28.0,25.2,78.0,72.0,7.2,220.0,16.0,1
212,1008.2,32.2,28.7,26.4,24.3,79.0,78.0,9.5,220.0,9.8,1
213,1008.3,32.5,28.6,26.6,25.3,80.0,77.0,2.4,300.0,24.4,1
214,1008.3,34.4,30.3,28.7,25.3,77.0,43.0,8.4,120.0,13.8,0
215,1008.4,30.6,27.8,25.2,25.2,80.0,77.0,5.7,230.0,12.4,1
216,999.0,32.8,29.1,26.8,26.0,84.0,51.0,7.0,200.0,11.8,1
217,1008.1,29.8,27.8,25.5,23.3,86.0,82.0,1.9,200.0,14.1,1
218,1008.5,33.4,29.0,25.9,23.3,74.0,32.0,10.2,50.0,22.8,0
219,1005.6,34.7,30.0,29.0,26.0,84.0,83.0,0.5,230.0,16.5,1
220,1008.5,31.2,28.4,26.9,25.0,89.0,88.0,1.0,180.0,11.7,1
221,1008.1,31.4,28.4,26.3,24.9,82.0,80.0,2.0,20.0,7.4,1
222,1008.5,31.7,28.2,26.5,24.2,87.0,87.0,2.6,220.0,13.2,1
223,1007.9,34.2,30.1,27.8,24.7,74.0,72.0,10.4,220.0,8.9,0
224,1006.7,32.8,30.1,28.1,24.3,74.0,23.0,10.4,220.0,12.4,0
225,1006.0,28.9,26.1,24.6,24.9,82.0,81.0,6.5,240.0,9.1,1
226,1000.3,28.7,26.0,24.7,23.3,86.0,83.0,0.1,210.0,20.2,1
227,1012.5,27.8,25.9,24.5,23.8,89.0,81.0,2.2,80.0,19.8,1
228,1012.0,28.1,25.9,24.5,23.3,78.0,83.0,2.5,80.0,19.4,1
229,1013.0,30.9,29.7,28.0,25.0,78.0,84.0,1.5,220.0,23.4,1
230,1009.9,29.1,26.7,25.4,25.4,89.0,85.0,3.3,200.0,22.0,1
231,1003.8,29.1,28.7,27.7,24.5,93.0,84.0,1.6,230.0,27.1,1
232,1011.1,33.0,30.1,27.5,24.2,70.0,39.0,9.5,10.0,28.3,0
233,1005.3,31.0,27.2,26.2,24.9,82.0,86.0,1.6,80.0,28.7,1
234,1011.2,28.3,26.4,25.5,24.8,82.0,79.0,2.4,60.0,13.7,1
235,1008.2,28.4,26.8,24.7,24.3,92.0,88.0,0.3,110.0,15.9,1
236,1013.0,29.4,26.5,24.8,22.3,76.0,84.0,4.8,20.0,5.9,1
237,1011.4,29.1,26.8,24.9,22.1,75.0,46.0,8.3,140.0,9.1,1
238,1006.7,31.9,29.2,26.2,25.4,81.0,84.0,2.0,230.0,33.5,1
239,1011.4,31.9,28.7,26.8,24.5,81.0,69.0,5.5,70.0,29.3,1
240,1014.4,30.5,27.2,26.0,25.2,88.0,83.0,3.6,230.0,20.0,1
241,1011.1,31.0,28.1,26.8,24.9,78.0,60.0,8.4,140.0,12.0,1
242,1008.4,28.9,26.9,25.4,25.4,89.0,88.0,1.1,230.0,39.7,1
243,1008.8,32.0,29.1,27.4,25.4,86.0,84.0,1.5,220.0,35.3,1
244,1011.1,28.6,26.8,25.4,23.9,84.0,78.0,3.0,230.0,9.8,1
245,1008.2,32.8,29.4,26.6,25.9,84.0,88.0,0.8,210.0,28.9,1
246,1010.4,31.0,28.0,26.5,23.3,85.0,58.0,6.0,80.0,14.5,0
247,1006.7,30.8,28.1,26.9,25.9,87.0,53.0,11.1,200.0,37.0,0
248,1013.0,30.2,28.1,26.2,24.1,80.0,70.0,6.2,210.0,14.8,0
249,1011.5,30.5,27.4,25.5,23.8,76.0,53.0,10.1,50.0,28.6,1
250,1008.1,32.1,28.1,26.7,24.8,79.0,78.0,7.7,230.0,39.3,1
251,1013.3,30.9,28.3,26.6,21.2,75.0,32.0,10.0,220.0,25.0,0
252,1010.3,29.4,27.9,26.6,23.1,79.0,81.0,3.4,40.0,8.9,1
253,1008.9,32.3,29.1,26.2,25.4,87.0,88.0,2.8,230.0,11.9,1
254,1006.7,32.8,29.6,25.5,20.9,75.0,38.0,10.1,220.0,12.8,0
255,1008.1,31.7,28.1,26.8,24.9,81.0,88.0,0.4,40.0,13.6,1
256,1007.3,31.2,28.0,26.2,25.0,86.0,83.0,0.9,230.0,52.8,1
257,1008.9,32.7,29.0,27.0,25.8,74.0,61.0,9.8,220.0,44.7,1
258,1012.7,28.4,26.9,24.3,23.1,81.0,85.0,0.6,70.0,30.4,1
259,1006.8,30.9,27.6,25.4,26.0,97.0,88.0,0.5,130.0,30.0,1
260,1005.7,27.9,26.1,25.9,24.5,94.0,87.0,2.2,20.0,35.8,1
261,1008.4,31.1,28.3,26.0,25.4,86.0,83.0,8.1,270.0,34.0,1
262,1013.1,30.1,26.0,24.4,24.8,81.0,56.0,2.4,80.0,21.9,1
263,1007.6,28.2,25.5,23.9,21.6,68.0,39.0,8.2,230.0,8.7,0
264,1013.5,28.6,25.8,22.4,24.7,79.0,84.0,6.7,190.0,8.3,0
265,1015.5,30.2,27.7,24.5,20.9,76.0,68.0,7.7,70.0,8.3,0
266,1018.9,31.0,28.7,26.6,24.8,85.0,53.0,4.5,220.0,14.7,0
267,1008.8,27.5,25.4,24.9,23.2,92.0,95.0,0.0,40.0,25.1,1
268,1013.7,29.2,25.3,23.1,20.7,77.0,19.0,9.5,20.0,10.3,0
269,1015.4,31.8,28.0,26.4,24.7,79.0,72.0,7.8,210.0,20.2,0
270,1016.8,31.2,28.7,27.0,23.1,77.0,47.0,8.5,70.0,25.0,1
271,1012.4,27.0,24.8,22.3,21.9,85.0,85.0,2.7,70.0,39.7,1
272,1015.6,29.6,25.5,23.3,20.9,75.0,47.0,10.5,80.0,9.0,1
273,1013.3,30.3,26.8,24.5,19.3,70.0,50.0,10.0,20.0,8.0,1
274,1018.9,27.2,25.6,24.4,23.2,83.0,84.0,1.2,60.0,16.0,1
275,1014.5,24.8,22.4,20.4,20.7,95.0,85.0,0.0,60.0,38.0,1
276,1011.8,23.6,21.1,19.6,19.6,72.0,53.0,9.6,65.0,21.6,1
277,1017.1,26.9,25.5,24.3,23.1,93.0,77.0,0.3,70.0,28.3,1
278,1010.9,27.6,24.5,22.4,19.0,74.0,61.0,7.6,20.0,14.7,1
279,1014.9,26.2,24.5,24.0,21.4,78.0,82.0,2.3,80.0,37.5,1
280,1016.8,26.9,24.3,23.8,22.1,81.0,83.0,0.9,40.0,21.3,1
281,1014.5,24.2,22.0,21.8,21.8,83.0,84.0,1.9,40.0,25.9,1
282,1017.0,27.9,25.8,24.3,21.1,83.0,65.0,1.0,10.0,11.2,1
283,1015.4,28.9,25.4,23.4,19.6,75.0,51.0,7.7,40.0,22.8,0
284,1019.1,26.4,23.1,21.0,19.1,79.0,69.0,4.6,60.0,19.4,1
285,1019.9,26.9,24.0,23.2,19.9,83.0,69.0,5.7,70.0,9.1,1
286,1019.1,25.4,23.1,22.1,16.3,82.0,59.0,1.0,40.0,29.6,0
287,1017.1,29.6,25.8,24.5,19.3,79.0,46.0,7.7,70.0,20.5,1
288,1013.8,28.2,25.8,23.4,21.4,70.0,53.0,9.3,70.0,33.5,0
289,1013.9,29.1,25.2,23.0,22.4,81.0,70.0,2.4,60.0,32.4,1
290,1013.0,29.8,26.8,24.5,21.1,78.0,49.0,9.7,80.0,24.4,0
291,1012.3,29.1,26.8,24.0,23.4,83.0,74.0,5.7,50.0,20.5,1
292,1018.4,26.9,24.7,22.6,21.4,82.0,86.0,1.2,80.0,21.6,1
293,1019.6,25.9,23.3,21.0,22.3,79.0,85.0,2.9,80.0,24.9,1
294,1012.4,27.7,25.8,24.4,22.1,82.0,87.0,1.1,70.0,40.8,1
295,1016.5,26.2,23.9,22.3,19.3,79.0,74.0,7.4,40.0,10.7,1
296,1019.5,24.8,22.6,20.3,17.8,78.0,84.0,0.0,20.0,22.1,1
297,1019.1,24.9,23.8,20.6,18.5,87.0,79.0,7.7,60.0,25.1,1
298,1017.8,26.9,24.9,22.7,21.1,91.0,79.0,0.7,70.0,12.5,1
299,1017.4,26.5,24.8,23.8,22.5,87.0,77.0,4.6,90.0,44.7,1
300,1017.7,28.2,25.2,23.1,22.9,87.0,81.0,3.4,40.0,14.8,1
301,1014.9,26.1,24.4,23.1,23.2,89.0,88.0,3.5,80.0,29.6,1
302,1019.1,29.4,25.8,23.3,18.5,90.0,80.0,2.6,50.0,10.2,1
303,1016.4,26.3,23.7,21.0,22.3,81.0,84.0,0.6,80.0,8.0,1
304,1017.2,25.6,23.5,21.0,19.9,88.0,75.0,5.4,40.0,28.8,1
305,1018.8,26.4,24.7,23.3,21.3,85.0,82.0,1.5,70.0,19.7,1
306,1017.0,27.8,25.6,24.5,23.2,87.0,84.0,1.2,60.0,11.7,1
307,1016.2,26.5,24.8,24.4,22.4,84.0,87.0,1.2,80.0,37.5,1
308,1014.3,27.8,26.4,25.5,21.4,81.0,88.0,1.2,80.0,26.4,1
309,1015.4,26.8,23.3,22.4,18.4,82.0,82.0,1.2,70.0,37.9,1
310,1017.6,22.3,20.0,18.3,18.0,77.0,87.0,0.2,60.0,14.0,1
311,1014.3,22.3,21.1,19.1,19.9,91.0,79.0,3.6,40.0,20.0,1
312,1020.8,21.1,18.7,15.9,13.9,75.0,46.0,3.3,40.0,15.8,0
313,1014.8,21.3,20.4,18.0,18.4,86.0,84.0,0.2,80.0,26.5,1
314,1017.7,22.4,21.0,19.1,19.4,85.0,77.0,0.6,70.0,31.2,1
315,1015.7,23.2,20.6,19.6,18.1,91.0,85.0,0.0,40.0,20.0,1
316,1021.8,25.1,22.6,18.2,17.8,68.0,34.0,9.1,60.0,15.3,0
317,1016.8,25.3,22.5,20.0,19.9,81.0,90.0,2.0,50.0,12.5,1
318,1014.6,23.2,22.2,20.7,17.3,90.0,89.0,0.1,50.0,37.5,1
319,1015.2,22.3,20.4,19.9,19.1,90.0,90.0,0.0,70.0,21.6,1
320,1021.5,21.1,17.7,15.6,11.2,77.0,89.0,0.3,40.0,14.1,1
321,1022.8,22.6,18.5,17.2,13.3,75.0,88.0,0.3,80.0,28.0,1
322,1019.4,20.4,18.5,17.0,14.2,85.0,88.0,1.9,60.0,19.8,1
323,1018.2,22.9,20.8,19.6,19.6,94.0,84.0,0.0,40.0,20.3,1
324,1017.0,21.9,20.4,19.3,18.6,95.0,83.0,0.0,50.0,24.8,1
325,1019.1,19.6,17.6,17.1,16.1,92.0,84.0,0.0,70.0,33.4,1
326,1020.8,21.2,19.9,17.1,15.6,77.0,88.0,0.2,50.0,15.5,1
327,1016.8,19.9,18.2,17.2,16.8,85.0,93.0,0.0,70.0,26.4,1
328,1016.8,25.1,21.6,19.4,18.6,78.0,84.0,0.1,40.0,17.2,1
329,1016.6,24.1,22.4,20.5,17.3,78.0,61.0,7.7,20.0,29.8,1
330,1022.3,18.4,16.8,15.0,12.1,78.0,78.0,3.3,50.0,25.9,1
331,1020.4,17.4,15.2,14.0,-0.3,45.0,17.0,8.5,50.0,15.4,0
332,1022.4,19.2,16.7,13.7,3.5,70.0,47.0,9.1,20.0,35.6,0
333,1020.3,17.3,13.7,11.3,10.1,84.0,88.0,3.7,20.0,12.4,1
334,1024.4,17.6,16.1,15.2,8.9,64.0,81.0,0.0,60.0,48.0,1
335,1020.6,16.2,15.3,14.9,12.1,79.0,86.0,0.9,20.0,22.5,1
336,1020.3,20.2,16.8,14.5,11.9,72.0,88.0,0.0,40.0,27.3,1
337,1022.4,16.2,15.2,12.7,9.2,78.0,88.0,0.0,50.0,35.8,1
